Product ID [Non Editable],Variant ID [Non Editable],Product Type [Non Editable],Product Page,Product URL,Title,Description,SKU,Option Name 1,Option Value 1,Option Name 2,Option Value 2,Option Name 3,Option Value 3,Option Name 4,Option Value 4,Option Name 5,Option Value 5,Option Name 6,Option Value 6,Price,Sale Price,On Sale,Stock,Categories,Tags,Weight,Length,Width,Height,Visible,Hosted Image URLs,condition
,a4047705-6c24-4b29-84ad-2da6f4798d21,,,,,,682F6C6F3884B_2XL,Size,2XL,,,,,,,,,,,79.5,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
,4006ba1a-775b-4a06-b927-9d00b3c0c8af,,,,,,682F6C6F3884B_3XL,Size,3XL,,,,,,,,,,,81.0,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
,624dded8-56a3-40e9-b45d-352f2ea7d0a0,,,,,,682F6C6F3884B_4XL,Size,4XL,,,,,,,,,,,83.0,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
,1870356a-e975-4b54-9858-d9f32f4cb884,,,,,,682F6C6F3884B_5XL,Size,5XL,,,,,,,,,,,84.0,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
,8c0ec2f1-d294-4e42-a596-aecd066e137e,,,,,,682F6C6F3884B_6XL,Size,6XL,,,,,,,,,,,85.5,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
682f6d334d2d3263ee4c7bca,85d5b970-9874-4d91-8cba-71aaf8d7753a,PHYSICAL,store-3-1,shitshow-unisex-track-jacket,shitshow Unisex track jacket,"Stay warm and trendy with this zip-up track jacket—perfect for workouts, outdoor activities, and everyday wear. It’s made from recycled materials, has brushed fleece inside for warmth, and zippered pockets.<br />
<br />
• 95% recycled polyester, 5% spandex<br />
• Fabric weight: 9.08 oz./yd.² (308 g/m²)<br />
• Soft cotton-feel fabric face<br />
• Brushed fleece fabric inside<br />
• Relaxed unisex fit<br />
• Premium-quality zippers<br />
• The recycled content of this product is certified under GRS (Global Recycled Standard)<br />
• Blank product components sourced from China and the US<br />
<br />
Disclaimer: In areas where the fabric is double-layered (like pockets), details from the inner fabric layer may subtly show through, especially with lighter designs.<br />
<br />
This product is made especially for you as soon as you place an order, which is why it takes us a bit longer to deliver it to you. Making products on demand instead of in bulk helps reduce overproduction, so thank you for making thoughtful purchasing decisions!<br />
<br />
Age restrictions: For adults<br />
EU Warranty: 2 years<br />
Other compliance information: Meets the flammability, and formaldehyde, lead, cadmium, phthalates, azo dyes, and mercury level requirements.<br />
<br />
In compliance with the General Product Safety Regulation (GPSR), <b>Typotecture</b> ensures that all consumer products offered are safe and meet EU standards. For any product safety related inquiries or concerns, please contact us at <b>typotecture.design&#64;gmail.com</b> or write to us <b>Kriška 22, 10000 Zagreb, Croatia, Europe.<b></b></b>",682F6D322B56C_2XS,Size,2XS,,,,,,,,,,,77.5,0.0,No,Unlimited,"/jackets, /observational-meta/shitshow",,0.0,0.0,0.0,0.0,Yes,https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1747938614890-PNGWAZSPE70PXTSG1SRD/all-over-print-recycled-unisex-track-jacket-white-left-front-682f6d2519814.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1747939347690-C45ROZE7QMT5HDS152TP/all-over-print-recycled-unisex-track-jacket-white-right-back-682f70044a28e.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1a405e40-dee1-47c9-8baa-de5baefc0b24/all-over-print-recycled-unisex-track-jacket-white-back-682f6d372ce36.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/6d4413e8-6f22-40dd-8775-8dedbf3c05d5/all-over-print-recycled-unisex-track-jacket-white-back-682f6d372d050.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/ddce51c8-7ed0-46c1-93bc-18ffb06e9afa/all-over-print-recycled-unisex-track-jacket-white-front-682f6d372c9bd.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/202b9cb4-f4ac-44aa-bdbc-ae0dd1c0715a/all-over-print-recycled-unisex-track-jacket-white-front-682f6d372cd30.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/9af399fa-63ee-4f37-be40-d2f77b6af99d/all-over-print-recycled-unisex-track-jacket-white-front-682f6d372d24e.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/9908d2d1-599d-4f39-a224-db19bb37ff0f/all-over-print-recycled-unisex-track-jacket-white-product-details-2-682f6d372c77d.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/fe503e52-f7b6-439a-885f-ca735a3249f6/all-over-print-recycled-unisex-track-jacket-white-product-details-4-682f6d372cbff.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/67bfd7f9-a412-49fd-ba80-9c717acd1abd/all-over-print-recycled-unisex-track-jacket-white-product-details-682f6d372d144.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/6bd5dfde-36c9-444f-a399-1c7ac2352bff/all-over-print-recycled-unisex-track-jacket-white-right-front-682f6d372cf3b.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1747939344952-R0SPMC5GX805B5JDY2BS/all-over-print-recycled-unisex-track-jacket-white-back-682f70044993f.png,new
,6088d941-6d67-4aba-9c24-5a038cdf9782,,,,,,682F6D322B56C_XS,Size,XS,,,,,,,,,,,77.5,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
,4ba3fc90-7f8e-4cdb-9cb3-1fdd7ee52ebc,,,,,,682F6D322B56C_S,Size,S,,,,,,,,,,,77.5,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
,de9c2415-1e40-4d9e-978e-1ef3828dab10,,,,,,682F6D322B56C_M,Size,M,,,,,,,,,,,77.5,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
,7d9f2d21-01f9-470c-82a6-0c17b633ea70,,,,,,682F6D322B56C_L,Size,L,,,,,,,,,,,77.5,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
,e988a6b1-a812-4978-a7fc-f1aea4bf223e,,,,,,682F6D322B56C_XL,Size,XL,,,,,,,,,,,77.5,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
,15236397-0953-4148-851f-257cd43a10d3,,,,,,682F6D322B56C_2XL,Size,2XL,,,,,,,,,,,79.5,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
,3fbbb86c-df4e-4b18-9bc8-b1a9f9c17c5a,,,,,,682F6D322B56C_3XL,Size,3XL,,,,,,,,,,,81.0,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
,2d25a124-e388-4d0b-a0d0-b3d9bb981b48,,,,,,682F6D322B56C_4XL,Size,4XL,,,,,,,,,,,83.0,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
,6cf9e687-b87b-4cfd-ab62-43213239f424,,,,,,682F6D322B56C_5XL,Size,5XL,,,,,,,,,,,84.0,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
,fcb5c3b4-f4cc-4cbc-9632-f8cc5226e1bc,,,,,,682F6D322B56C_6XL,Size,6XL,,,,,,,,,,,85.5,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
682f6dd1ffc32f25ea5e6e10,7ec9c0dc-7997-4c6e-8cd9-b5309d4e20aa,PHYSICAL,store-3-1,get-a-grip-unisex-track-jacket,GET A GRIP Unisex track jacket,"Stay warm and trendy with this zip-up track jacket—perfect for workouts, outdoor activities, and everyday wear. It’s made from recycled materials, has brushed fleece inside for warmth, and zippered pockets.<br />
<br />
• 95% recycled polyester, 5% spandex<br />
• Fabric weight: 9.08 oz./yd.² (308 g/m²)<br />
• Soft cotton-feel fabric face<br />
• Brushed fleece fabric inside<br />
• Relaxed unisex fit<br />
• Premium-quality zippers<br />
• The recycled content of this product is certified under GRS (Global Recycled Standard)<br />
• Blank product components sourced from China and the US<br />
<br />
Disclaimer: In areas where the fabric is double-layered (like pockets), details from the inner fabric layer may subtly show through, especially with lighter designs.<br />
<br />
This product is made especially for you as soon as you place an order, which is why it takes us a bit longer to deliver it to you. Making products on demand instead of in bulk helps reduce overproduction, so thank you for making thoughtful purchasing decisions!<br />
<br />
Age restrictions: For adults<br />
EU Warranty: 2 years<br />
Other compliance information: Meets the flammability, and formaldehyde, lead, cadmium, phthalates, azo dyes, and mercury level requirements.<br />
<br />
In compliance with the General Product Safety Regulation (GPSR), <b>Typotecture</b> ensures that all consumer products offered are safe and meet EU standards. For any product safety related inquiries or concerns, please contact us at <b>typotecture.design&#64;gmail.com</b> or write to us <b>Kriška 22, 10000 Zagreb, Croatia, Europe.<b></b></b>",682F6DCE7EFB1_2XS,Size,2XS,,,,,,,,,,,77.5,0.0,No,Unlimited,"/jackets, /tired-fed-up/get-a-grip",,0.0,0.0,0.0,0.0,Yes,https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1747938772891-2JNV3CBTJO4LBO1KFNO7/all-over-print-recycled-unisex-track-jacket-white-left-front-682f6dc3f2b33.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1747939298567-GHUVQVFMRDEFMPUP2J6S/all-over-print-recycled-unisex-track-jacket-white-right-back-682f6fce8abb6.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/d32ba96b-bc30-4e5b-a59a-89696cfe1301/all-over-print-recycled-unisex-track-jacket-white-back-682f6dd597c8c.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/eef12864-e65f-4df6-b071-1e402e69e9b1/all-over-print-recycled-unisex-track-jacket-white-back-682f6dd5977ec.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1d8f2789-ab7f-493d-bf26-9791783974cb/all-over-print-recycled-unisex-track-jacket-white-front-682f6dd596f2f.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/5e2dbad9-f5cd-454a-90c3-fa7d90eade8f/all-over-print-recycled-unisex-track-jacket-white-front-682f6dd597f7b.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/76e2a9a6-8be8-4747-9bcd-bf5567d70cca/all-over-print-recycled-unisex-track-jacket-white-front-682f6dd5975c7.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/7262ea77-1c1f-4359-868b-b739d5aa067d/all-over-print-recycled-unisex-track-jacket-white-product-details-2-682f6dd596934.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/4d421729-17c9-47fe-ae3f-1ab8d3a7291a/all-over-print-recycled-unisex-track-jacket-white-product-details-4-682f6dd597389.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/dd31a1a5-cf7e-4768-9f43-eae7e63d98fe/all-over-print-recycled-unisex-track-jacket-white-product-details-682f6dd597df2.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/ad36c152-fc42-44d3-a3f1-deb184dd9217/all-over-print-recycled-unisex-track-jacket-white-right-front-682f6dd597a3a.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1747939295961-NBK7TZLGKH2OIYG42309/all-over-print-recycled-unisex-track-jacket-white-back-682f6fce8a006.png,new
,b0b65509-1d38-48ac-bc24-38f6fa6d5ed2,,,,,,682F6DCE7EFB1_XS,Size,XS,,,,,,,,,,,77.5,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
,4d4a2596-1330-464c-816c-b06c30da1db2,,,,,,682F6DCE7EFB1_S,Size,S,,,,,,,,,,,77.5,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
,2b3cd2bd-6c4b-48da-8af8-1539fc563df0,,,,,,682F6DCE7EFB1_M,Size,M,,,,,,,,,,,77.5,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
,11225617-a78e-4853-b7bd-018225c0e988,,,,,,682F6DCE7EFB1_L,Size,L,,,,,,,,,,,77.5,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
,2198eead-78ed-4632-8ebd-d8a6216759b2,,,,,,682F6DCE7EFB1_XL,Size,XL,,,,,,,,,,,77.5,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
,ce19db9e-ba1d-4e19-9496-23368f77f6f9,,,,,,682F6DCE7EFB1_2XL,Size,2XL,,,,,,,,,,,79.5,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
,963ebe04-3111-4d82-b03c-1f869ea2a41e,,,,,,682F6DCE7EFB1_3XL,Size,3XL,,,,,,,,,,,81.0,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
,bbb206cb-8c2a-4d2a-8007-0be217662d82,,,,,,682F6DCE7EFB1_4XL,Size,4XL,,,,,,,,,,,83.0,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
,9e244500-6fa4-4395-9a7c-8d4c2d7b23fc,,,,,,682F6DCE7EFB1_5XL,Size,5XL,,,,,,,,,,,84.0,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
,32ad6dc9-c220-432f-93bc-efcde96dcba0,,,,,,682F6DCE7EFB1_6XL,Size,6XL,,,,,,,,,,,85.5,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
682f71284d2d3263ee4c80a1,31289676-fad2-4126-be3e-c0cc54be2b6c,PHYSICAL,store-3-1,get-a-grip-premium-recycled-bomber,GET A GRIP bomber jacket,"You can never go wrong with a classic bomber jacket, especially when it’s high quality and made of recycled materials. This versatile bomber jacket will complement most outfits and styles, and keep you warm during the chillier days.<br />
<br />
• 100% recycled polyester<br />
• Fabric weight: 5.5 oz/yd² (156 g/m²)<br />
• Relaxed fit<br />
• Unisex sizing<br />
• Utility pocket on the sleeve<br />
• Rib-knit banding at collar, cuffs, and hem<br />
• Premium YKK zipper<br />
• Blank product sourced from China<br />
<br />
This product is made especially for you as soon as you place an order, which is why it takes us a bit longer to deliver it to you. Making products on demand instead of in bulk helps reduce overproduction, so thank you for making thoughtful purchasing decisions!<br />
<br />
Age restrictions: For adults<br />
EU Warranty: 2 years<br />
Other compliance information: Meets the lead, phthalates, formaldehyde, and flammability level requirements.<br />
<br />
In compliance with the General Product Safety Regulation (GPSR), <b>Typotecture</b> ensures that all consumer products offered are safe and meet EU standards. For any product safety related inquiries or concerns, please contact us at <b>typotecture.design&#64;gmail.com</b> or write to us <b>Kriška 22, 10000 Zagreb, Croatia, Europe.<b></b></b>",682F71277DA0C_XS,Size,XS,,,,,,,,,,,96.0,0.0,No,Unlimited,"/jackets, /tired-fed-up/get-a-grip",,0.0,0.0,0.0,0.0,Yes,https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1747939632051-9CNWMN1QJCQ5WGICWEN1/premium-recycled-bomber-jacket-black-front-682f7123b7ff5.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/9fdb3a9e-6e4c-4854-a4ea-2861bfd4c2da/premium-recycled-bomber-jacket-black-back-682f71568368e.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/75421e6c-7259-4e25-98e9-05c5db6ce5aa/premium-recycled-bomber-jacket-black-front-2-682f71568331b.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/00419f34-d258-410f-bb73-857767d7ca6c/premium-recycled-bomber-jacket-black-zoomed-in-2-682f71568348c.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/2bff05a6-9050-4552-be2e-af0352639fe7/premium-recycled-bomber-jacket-black-back-682f715683719.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/340c12ad-a2c1-4957-8b2e-82a49190f6b4/premium-recycled-bomber-jacket-black-front-682f715683603.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/8e4c9881-c406-4e8f-a52c-cfea472e58cc/premium-recycled-bomber-jacket-black-right-back-682f715683821.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1747939639915-FI9H5E38K9UO1DTBUE1T/premium-recycled-bomber-jacket-black-front-682f7123b8ffb.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1747939643197-GVJYPTNQH4F57WNKDHK9/premium-recycled-bomber-jacket-black-back-682f7123b9104.png,new
,331d188f-9ed7-4b92-a036-c4ce13c204b4,,,,,,682F71277DA0C_S,Size,S,,,,,,,,,,,96.0,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
,37c0713c-b953-4da0-9d27-4a2a152c68bf,,,,,,682F71277DA0C_M,Size,M,,,,,,,,,,,96.0,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
,3553d812-a645-4d4a-877e-395d8c624bfc,,,,,,682F71277DA0C_L,Size,L,,,,,,,,,,,96.0,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
,79760c4a-3319-4e6c-aa1c-63b84baa3898,,,,,,682F71277DA0C_XL,Size,XL,,,,,,,,,,,96.0,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
,f67b174c-6707-4999-8c73-a678b7270046,,,,,,682F71277DA0C_2XL,Size,2XL,,,,,,,,,,,97.0,0.0,No,0,,,0.0,0.0,0.0,0.0,,,new
,fec6bf2c-8985-4809-9865-d9fbb7c57f79,,,,,,682F71277DA0C_3XL,Size,3XL,,,,,,,,,,,99.0,0.0,No,0,,,0.0,0.0,0.0,0.0,,,new
682f7346ffc32f25ea5e74f9,e98919c2-ca28-468a-9e7b-dd96580c9d00,PHYSICAL,store-3-1,liar-premium-recycled-bomber-jacket-1,LIAR bomber jacket,"You can never go wrong with a classic bomber jacket, especially when it’s high quality and made of recycled materials. This versatile bomber jacket will complement most outfits and styles, and keep you warm during the chillier days.<br />
<br />
• 100% recycled polyester<br />
• Fabric weight: 5.5 oz/yd² (156 g/m²)<br />
• Relaxed fit<br />
• Unisex sizing<br />
• Utility pocket on the sleeve<br />
• Rib-knit banding at collar, cuffs, and hem<br />
• Premium YKK zipper<br />
• Blank product sourced from China<br />
<br />
This product is made especially for you as soon as you place an order, which is why it takes us a bit longer to deliver it to you. Making products on demand instead of in bulk helps reduce overproduction, so thank you for making thoughtful purchasing decisions!<br />
<br />
Age restrictions: For adults<br />
EU Warranty: 2 years<br />
Other compliance information: Meets the lead, phthalates, formaldehyde, and flammability level requirements.<br />
<br />
In compliance with the General Product Safety Regulation (GPSR), <b>Typotecture</b> ensures that all consumer products offered are safe and meet EU standards. For any product safety related inquiries or concerns, please contact us at <b>typotecture.design&#64;gmail.com</b> or write to us <b>Kriška 22, 10000 Zagreb, Croatia, Europe.<b></b></b>",682F73465DCAB_XS,Size,XS,,,,,,,,,,,99.5,0.0,No,Unlimited,"/human-labels-satire/liar, /jackets",,0.0,0.0,0.0,0.0,Yes,https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/8874027d-05f9-41fa-94f1-4a6bf38f6a5d/premium-recycled-bomber-jacket-black-front-6832f518992c3.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/6f0d06c2-b687-48e2-b132-9f10be444289/premium-recycled-bomber-jacket-black-back-6832f51899952.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/5ad5b78c-3d93-4cf6-93bc-9eee6a85f59a/premium-recycled-bomber-jacket-black-zoomed-in-2-6832f45a9057b.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1bd45567-2fea-4de1-bd8a-c0de718a07d2/premium-recycled-bomber-jacket-black-front-6832f45a9082b.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/4dc3594c-b5bb-4be3-8025-dbfeb5205602/premium-recycled-bomber-jacket-black-front-6832f45a905ff.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/de047069-ba74-4120-8731-9298ef7b7dca/premium-recycled-bomber-jacket-black-left-front-6832f45a9068d.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/5f5c0b85-582a-47c4-bfd6-8907582fabfc/premium-recycled-bomber-jacket-black-front-2-6832f45a901cd.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/8cabb56a-f167-4233-b939-f24a225c59df/premium-recycled-bomber-jacket-black-left-front-6832f45a907a0.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/8574f206-0f23-4140-b0d9-fc6c8f58dbc9/premium-recycled-bomber-jacket-black-left-front-6832f45a904e7.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/dd0fa357-aa12-4441-99fb-aceada06edd5/premium-recycled-bomber-jacket-black-front-6832f45a90717.png,new
,897e6f88-84eb-47d6-9546-ca306edaf12f,,,,,,682F73465DCAB_S,Size,S,,,,,,,,,,,99.5,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
,b1430657-b2a9-4620-9bf1-66134f58dbc7,,,,,,682F73465DCAB_M,Size,M,,,,,,,,,,,99.5,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
,881a0f09-5be3-46f5-aa93-1bf96bad8627,,,,,,682F73465DCAB_L,Size,L,,,,,,,,,,,99.5,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
,c7a0e879-e24c-48ef-baba-d10d97391446,,,,,,682F73465DCAB_XL,Size,XL,,,,,,,,,,,99.5,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
,6ce23e1b-a411-423a-b24c-32ba396ab8e5,,,,,,682F73465DCAB_2XL,Size,2XL,,,,,,,,,,,101.0,0.0,No,0,,,0.0,0.0,0.0,0.0,,,new
,071487e4-393d-4f7d-8729-829b3bde8734,,,,,,682F73465DCAB_3XL,Size,3XL,,,,,,,,,,,103.0,0.0,No,0,,,0.0,0.0,0.0,0.0,,,new
682f746283c4f261f1fa512d,39650548-2886-458e-b584-fbabc331980e,PHYSICAL,store-3-1,shitshow-premium-recycled-bomber-jacket,shitshow Premium recycled bomber jacket,"You can never go wrong with a classic bomber jacket, especially when it’s high quality and made of recycled materials. This versatile bomber jacket will complement most outfits and styles, and keep you warm during the chillier days.<br />
<br />
• 100% recycled polyester<br />
• Fabric weight: 5.5 oz/yd² (156 g/m²)<br />
• Relaxed fit<br />
• Unisex sizing<br />
• Utility pocket on the sleeve<br />
• Rib-knit banding at collar, cuffs, and hem<br />
• Premium YKK zipper<br />
• Blank product sourced from China<br />
<br />
This product is made especially for you as soon as you place an order, which is why it takes us a bit longer to deliver it to you. Making products on demand instead of in bulk helps reduce overproduction, so thank you for making thoughtful purchasing decisions!<br />
<br />
Age restrictions: For adults<br />
EU Warranty: 2 years<br />
Other compliance information: Meets the lead, phthalates, formaldehyde, and flammability level requirements.<br />
<br />
In compliance with the General Product Safety Regulation (GPSR), <b>Typotecture</b> ensures that all consumer products offered are safe and meet EU standards. For any product safety related inquiries or concerns, please contact us at <b>typotecture.design&#64;gmail.com</b> or write to us <b>Kriška 22, 10000 Zagreb, Croatia, Europe.<b></b></b>",682F74612F2EA_XS,Size,XS,,,,,,,,,,,99.5,0.0,No,Unlimited,"/jackets, /observational-meta/shitshow",,0.0,0.0,0.0,0.0,Yes,https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1747940455087-DJX4SDDPH1G3QGTE7SDL/premium-recycled-bomber-jacket-black-front-682f745d09f6a.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/b8a38ba0-eeba-4120-a8d5-794027a43b19/premium-recycled-bomber-jacket-black-back-682f749d7776c.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/e69baff3-ef26-4116-854a-95a2ee8229f4/premium-recycled-bomber-jacket-black-front-682f749d7766c.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/c1ecfe1f-a53f-4360-9d8b-e60e1dc1e0dc/premium-recycled-bomber-jacket-black-right-back-682f749d77861.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/0455d013-59e5-441a-8bed-522faf4e2326/premium-recycled-bomber-jacket-black-front-682f749d77130.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/9a7f43c7-4e63-4859-ad0d-174c2d6d6782/premium-recycled-bomber-jacket-black-zoomed-in-3-682f749d775eb.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/e21e3047-c8d0-4854-8332-142a2e0f6fdb/premium-recycled-bomber-jacket-black-back-2-682f749d777ef.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1747940462910-NMHS2ZQOGFSUG80RCTR6/premium-recycled-bomber-jacket-black-front-682f745d0a6ce.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1747940467621-D1JRYHIPNFDA98GRV96E/premium-recycled-bomber-jacket-black-back-682f745d0a790.png,new
,c3abe968-e614-49a6-bf85-5f2b87a51338,,,,,,682F74612F2EA_S,Size,S,,,,,,,,,,,99.5,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
,2c6bf8c6-c79d-4eb1-be80-479ba1dc8de7,,,,,,682F74612F2EA_M,Size,M,,,,,,,,,,,99.5,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
,d4179aa2-cde8-4da2-8291-9f14f51b6c53,,,,,,682F74612F2EA_L,Size,L,,,,,,,,,,,99.5,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
,cb0eacd4-f4c6-4f15-91e5-15cdc4e5aaf1,,,,,,682F74612F2EA_XL,Size,XL,,,,,,,,,,,99.5,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
,5d396813-6673-41ad-bddd-76f485afea11,,,,,,682F74612F2EA_2XL,Size,2XL,,,,,,,,,,,101.0,0.0,No,0,,,0.0,0.0,0.0,0.0,,,new
,babc5b9d-85ea-4434-8572-4efd7deba735,,,,,,682F74612F2EA_3XL,Size,3XL,,,,,,,,,,,107.0,0.0,No,0,,,0.0,0.0,0.0,0.0,,,new
